testId,label,location,completed_time_stamp,completed_time,run_no,loadTime,fullyLoaded,bytesIn,bytesInDoc,requests,requestsDoc,TTFB,firstPaint,render,SpeedIndex,docTime,ttfb_first_req,ssl_first_req,dns_first_req
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,17,4437,4744,1074425,1073231,105,103,984,2692,2700,3571,4437,754,107,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,1,4653,4887,1124344,1123150,105,103,996,2675,2700,3487,4653,764,107,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,8,4491,10637,959249,950892,105,102,1012,2639,2700,3547,4491,812,82,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,15,4501,4837,1147044,1145850,105,103,1033,2727,2800,3545,4501,809,108,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,4,4624,4836,1104529,1103335,105,103,1049,2762,2800,3630,4624,799,108,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,6,7068,7143,1112772,1111622,105,104,1058,4939,5000,5895,7068,802,113,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,16,4445,4813,1048125,1046931,105,102,1002,2678,2600,3459,4445,749,115,0
171108_3N_7A,h2,WPTServer100:Chrome,1510180134,2017-11-08_17-28-54,8,5167,12186,1640887,1096006,105,99,993,3062,3000,4060,5167,753,116,0
171108_3N_7A,h2,WPTServer100:Chrome,1510180134,2017-11-08_17-28-54,18,4597,10918,1301509,1150879,105,102,1024,2809,2800,3571,4597,801,82,0
171108_3N_7A,h2,WPTServer100:Chrome,1510180134,2017-11-08_17-28-54,20,4842,11765,1688428,1178205,105,99,1075,3126,3100,3929,4842,870,84,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,2,5695,12576,1720394,1190865,105,102,1005,3166,3200,4412,5695,779,85,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,3,5734,12609,1676528,1149880,105,102,1060,3240,3200,4406,5734,819,105,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,7,5787,12661,1660518,1132430,105,102,1148,3302,3300,4474,5787,893,112,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,2,4563,4765,1127141,1125947,105,103,995,2705,2700,3567,4563,765,82,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,4,4621,4824,1115463,1114269,105,103,982,2663,2700,3488,4621,785,81,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,6,4627,4777,1006639,1005445,105,103,999,2697,2700,3530,4627,792,84,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,9,4443,4727,1157389,1156195,105,103,1005,2588,2600,3378,4443,778,83,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,11,4507,10684,1128864,1093941,105,102,1003,2687,2700,3488,4507,781,83,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,13,4675,4812,1001208,1000014,105,103,992,2732,2700,3530,4675,766,84,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,18,4316,6054,1075954,1074454,105,101,977,2683,2700,3461,4316,765,89,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,1,4478,4696,1120257,1119063,105,103,967,2639,2700,3489,4478,763,83,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,4,4544,4823,1112172,1110978,105,103,1021,2656,2700,3537,4544,790,115,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,6,4468,10637,1062960,1019435,105,102,949,2563,2600,3406,4468,755,80,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,7,4319,10539,1030247,983879,105,102,992,2614,2600,3422,4319,761,115,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,18,4520,10644,1078539,1043616,105,102,1005,2684,2700,3509,4520,772,108,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,1,6393,6722,1121355,1120161,105,103,1005,4489,4500,5359,6393,805,84,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,7,45218,45971,1056786,1055636,105,102,1230,2817,2800,21210,45218,1035,80,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,16,4500,4787,1038606,1037412,105,103,1022,2632,2600,3490,4500,757,110,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,8,4531,4715,1092946,1091752,105,103,989,2600,2600,3436,4531,762,81,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,13,4292,4950,1059454,1058260,105,103,975,2561,2600,3334,4292,777,83,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,16,4331,5024,1069641,1068447,105,103,960,2614,2700,3487,4331,760,78,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,18,4538,4926,994100,992906,105,103,1057,2787,2800,3605,4538,812,109,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,13,4428,4722,1071594,1070400,105,102,968,2594,2600,3439,4428,773,81,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,15,4499,10588,1091811,1079171,105,102,1042,2682,2700,3500,4499,818,108,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,2,23864,23936,928444,927294,105,104,1044,22387,22400,23233,23864,803,81,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,9,9448,9523,1045257,1028702,105,103,1858,4296,4300,5883,9448,836,82,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,11,8226,12297,1514061,1076366,105,103,1959,3657,3700,4471,8226,954,82,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,14,7169,11240,1403921,1103338,105,103,984,2733,2700,3543,7169,757,111,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,15,12696,12771,1063934,1062784,105,104,967,10927,11000,11753,12696,741,84,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,18,4283,4955,1083278,1082084,105,103,991,2600,2600,3365,4283,759,117,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,4,4422,4605,1067901,1066707,105,103,965,2566,2600,3406,4422,764,78,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,10,4514,4806,1035760,1034566,105,103,997,2729,2700,3493,4514,769,111,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,1,4632,4968,1091943,1090749,105,103,1051,2791,2800,3659,4632,817,84,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,19,4369,10847,1242492,1070457,105,102,1015,2583,2500,3370,4369,787,110,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,7,5641,12203,1699385,1441650,105,102,1082,3465,3500,4552,5641,848,108,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,8,5458,12108,1463846,1134651,105,102,1019,3125,3100,4199,5458,800,79,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,20,5482,12454,1593794,1048913,105,99,1142,3200,3200,4312,5482,932,77,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,1,4465,10655,1066852,1054212,105,102,1026,2667,2700,3547,4465,767,113,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,14,4395,10527,1066138,1047775,105,102,1005,2620,2600,3405,4395,791,98,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,17,4472,5113,1173876,1172682,105,103,987,2654,2700,3530,4472,762,109,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,7,4747,4818,1082452,1081258,105,102,1013,2683,2700,3548,4747,813,84,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,18,4419,4748,1064000,1062806,105,102,1020,2689,2700,3517,4419,770,108,0
171108_SB_C0,h2,WPTServer100:Chrome,1510216552,2017-11-09_03-35-52,3,5434,12267,1606105,1076576,105,102,994,3050,3100,4156,5434,770,80,0
171108_SB_C0,h2,WPTServer100:Chrome,1510216552,2017-11-09_03-35-52,12,5504,12533,1656272,1128182,105,102,989,3142,3100,4296,5504,770,104,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,2,6638,6733,1022637,1021487,105,104,1698,4803,4800,5631,6638,1493,84,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,6,5432,5501,1092095,1090945,105,104,1307,3586,3600,4448,5432,1089,103,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,8,5252,5776,1087409,1086215,105,103,1789,3402,3400,4199,5252,1532,114,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,12,4524,4894,1067843,1066649,105,103,1017,2660,2700,3543,4524,790,105,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,15,4528,5212,1148974,1147780,105,102,1138,2834,2800,3616,4528,777,109,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,17,4643,4872,1002218,1001024,105,103,997,2720,2700,3540,4643,762,111,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,2,5652,12443,1704291,1176203,105,102,991,3094,3100,4296,5652,773,79,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,18,10954,11030,1152540,1151390,105,104,1349,8773,8700,9758,10954,1112,81,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,19,13499,13581,1188015,1186865,105,104,1107,11513,11500,12415,13499,896,84,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,6,4549,10729,1141418,1097892,105,102,1034,2704,2700,3487,4549,826,92,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,10,4635,4869,1115885,1114691,105,103,1014,2663,2700,3481,4635,814,84,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,12,4294,10572,1115486,1064882,105,101,964,2607,2700,3445,4294,765,82,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,13,4566,4818,1056649,1055455,105,103,995,2748,2800,3523,4566,771,108,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,15,4465,5078,1028629,1027435,105,102,1047,2640,2700,3487,4465,820,110,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,19,4382,4777,1043582,1042388,105,102,1051,2640,2600,3388,4382,848,82,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,5,5894,5985,1138519,1137369,105,104,1418,4031,4100,4938,5894,1140,138,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,20,4635,4943,1085438,1084244,105,103,1118,2818,2800,3629,4635,884,111,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,2,4593,4955,1299964,1298770,105,103,1056,2816,2800,3726,4593,829,111,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,14,4653,4821,1145611,1144417,105,103,982,2665,2700,3575,4653,758,85,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,4,4982,5051,1118967,1117817,106,105,999,2677,2600,3510,4982,767,118,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,11,4476,4767,1107447,1106253,106,104,995,2667,2700,3531,4476,767,112,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,20,4652,4994,1092701,1091507,106,104,1033,2789,2800,3631,4652,772,119,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,8,4519,10618,1104619,1103425,106,103,1102,2827,2800,3565,4519,843,119,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,13,4277,10589,1095675,1009343,106,103,988,2516,2500,3306,4277,755,117,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,17,4474,4707,1102267,1101073,106,103,987,2626,2600,3430,4474,766,81,0
171108_B9_96,h2,WPTServer100:Chrome,1510194725,2017-11-08_21-32-05,13,5576,12178,1491635,1017184,106,101,1054,3235,3200,5170,5576,813,124,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,15,5209,12227,1593834,1048912,106,99,1010,3152,3200,5276,5209,771,106,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,2,4811,4882,1051602,1050408,106,103,1016,2724,2800,3630,4811,781,112,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,5,7596,8025,1026806,1025612,106,104,1465,5268,5200,6198,7596,1208,114,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,11,8533,8607,996480,979925,106,104,1101,3642,3600,5081,8533,876,110,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,13,37027,40745,2079758,1614160,106,104,1848,25603,25600,30578,37027,798,110,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,18,4562,4804,1016152,1014958,106,104,972,2739,2800,3653,4562,745,85,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,4,4519,5053,1068895,1067701,106,104,978,2594,2600,3410,4519,773,83,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,9,4452,4743,1039823,1038629,106,104,964,2525,2500,3359,4452,762,80,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,11,4499,10791,1044493,979564,106,103,989,2737,2700,3581,4499,768,78,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,1,5130,5252,1012498,1011348,106,105,1054,2770,2800,3608,5130,796,108,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,4,48082,50737,3096336,2471439,106,104,1026,22374,22300,28025,48082,785,84,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,13,6291,6466,1025440,1024290,106,104,1004,2652,2700,4201,6291,780,110,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,17,4524,10686,1057495,1049340,106,103,989,2695,2700,3560,4524,768,107,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,1,4538,4862,1040035,1038841,106,104,980,2738,2700,3505,4538,747,110,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,2,4342,4689,1160260,1159066,106,104,973,2605,2600,3379,4342,753,103,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,8,4258,4972,1093394,1092200,106,104,986,2616,2600,3395,4258,783,86,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,11,4341,10946,1363189,1058241,106,103,1016,2712,2700,3462,4341,813,87,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,20,4497,10880,1226454,1104392,106,103,1028,2667,2700,3543,4497,826,79,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,1,5603,12597,1663163,1133634,106,103,1063,3222,3200,4371,5603,821,117,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,8,4660,4980,1155628,1154434,106,104,1109,2889,2900,3765,4660,884,108,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,13,4644,10858,1198660,1129448,106,103,1090,2812,2800,3647,4644,888,85,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,15,4399,10592,1050383,1021183,106,102,973,2649,2700,3523,4399,756,102,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,5,4492,10689,1019365,1004065,106,103,1033,2690,2700,3547,4492,809,108,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,5,5433,12453,1611214,1066276,106,98,1112,3351,3300,5600,5433,879,111,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,4,4889,11936,1700292,1155412,106,99,1069,2994,3000,6038,4889,821,106,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,4,4655,4905,1132058,1130864,106,104,994,2654,2600,3470,4655,793,85,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,3,4982,5318,1083587,1082393,106,103,1614,3185,3200,3986,4982,1387,112,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,15,4459,10851,1361022,1251846,106,103,1065,2736,2700,3559,4459,837,112,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,17,4500,4753,1089550,1088356,106,104,987,2702,2700,3477,4500,788,84,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,19,4580,10911,1193224,1106891,106,103,1079,2744,2800,3624,4580,841,97,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,8,4519,4871,1138163,1136969,106,104,1030,2743,2800,3605,4519,803,104,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,5,4518,4812,1069219,1068025,107,104,972,2712,2700,3517,4518,773,82,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,19,5188,12245,1694165,1147845,107,100,1084,3122,3100,6240,5188,856,112,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,5,36737,40263,3860682,3147805,107,105,1063,2896,2900,10820,36737,835,87,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,1,6330,6934,1120980,1119786,107,105,2155,4450,4400,5265,6330,1852,113,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,20,4495,4840,1085772,1084578,107,105,1030,2752,2700,3506,4495,794,113,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,1,4825,10890,1173056,1079559,107,103,999,2664,2700,3622,4825,771,114,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,3,43420,44680,2482697,2177273,108,106,1144,23285,23300,28447,43420,896,106,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,19,4567,5328,1094797,1093603,108,104,1028,2748,2800,3589,4567,800,112,0
171108_SB_C0,h2,WPTServer100:Chrome,1510216552,2017-11-09_03-35-52,6,5738,12591,1688794,1160704,108,104,1033,3199,3100,4302,5738,800,103,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,12,45125,49912,4955255,4596571,109,107,1019,2528,2500,9675,45125,792,111,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,7,54658,58213,3783587,3070710,109,107,1815,23111,23100,30198,54658,766,109,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,16,4694,10540,1050653,1049459,109,105,1001,2608,2600,3448,4694,770,114,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,10,54054,58821,5225758,4877325,113,111,1011,11263,11300,18436,54054,780,89,0
